Year,Month,Day,HourOfDay,DNI,DHI,GHI,Windfarm1,Price [SEK/MWh]
2019,4,5,10,609,195.2,562.1,4690.606,441
2019,4,5,11,622.7,200.6,592.3,4926.641,430
2019,4,5,12,476.4,239.5,534.4,3892.347,424
2019,4,5,13,508.2,211.7,503.2,3470.992,417
2019,4,5,14,462.4,189.2,417.9,2666.971,407
2019,4,5,15,351.3,171.5,307.5,2296.398,404
2019,4,5,16,239,119.6,182,2746.112,407
2019,4,5,17,89.1,54.8,65.8,1990.151,416
2019,4,5,18,0,0,0,1969.314,423
2019,4,5,19,0,0,0,4259.345,423
2019,4,5,20,0,0,0,4578.24,418
2019,4,5,21,0,0,0,4264.219,421
2019,4,5,22,0,0,0,4214.742,411
2019,4,5,23,0,0,0,4867.625,402
2019,4,6,0,0,0,0,5097.19,395
2019,4,6,1,0,0,0,3385.388,395
2019,4,6,2,0,0,0,3457.521,389
2019,4,6,3,0,0,0,3125.393,376
2019,4,6,4,0,0,0,2961.29,376
2019,4,6,5,0,9.5,9.5,2507.916,388
2019,4,6,6,0,38.9,38.9,749.63,396
2019,4,6,7,0,74.4,74.4,1434.952,404
2019,4,6,8,0,109,109,1245.102,420
2019,4,6,9,0,137.2,137.2,1337.274,430
2019,4,6,10,60.2,277.2,314,867.803,429
2019,4,6,11,0,165.5,165.5,481.304,419
2019,4,6,12,0,162.4,162.4,912.159,404
2019,4,6,13,249.9,271.1,416.8,158.325,385
2019,4,6,14,68,228.5,262.7,769.487,374
2019,4,6,15,140.9,189,244.3,540.014,375
2019,4,6,16,0,52.9,52.9,556.952,390
2019,4,6,17,0,19.7,19.7,514.938,399
2019,4,6,18,0,0,0,44.96,420
2019,4,6,19,0,0,0,37.579,426
2019,4,6,20,0,0,0,172.107,428
2019,4,6,21,0,0,0,204.362,416
2019,4,6,22,0,0,0,322.286,408
2019,4,6,23,0,0,0,150.717,378
2019,4,7,0,0,0,0,91.938,402
2019,4,7,1,0,0,0,175.086,401
2019,4,7,2,0,0,0,87.78,397
2019,4,7,3,0,0,0,0,396
2019,4,7,4,0,0,0,0,403
2019,4,7,5,0,9.3,9.3,0,403
2019,4,7,6,5.4,59.2,60.1,0,399
2019,4,7,7,143.9,163.5,212.8,0,411
2019,4,7,8,51.7,204.8,228.7,0,422
2019,4,7,9,480.8,212.2,477.8,0,424
2019,4,7,10,483.9,237.8,532.5,43.255,413
2019,4,7,11,622.4,206.6,604.5,159.562,412
2019,4,7,12,621.6,202.5,593.3,168.372,408
2019,4,7,13,598.4,192.4,540.8,514.221,405
2019,4,7,14,565.3,169.7,454.2,1077.415,402
2019,4,7,15,506.5,137,337.8,630.443,400
2019,4,7,16,408.7,98.4,208.7,1465.777,399
2019,4,7,17,226.7,52.2,82.2,1728.208,398
2019,4,7,18,1.6,0.2,0.2,1534.212,426
2019,4,7,19,0,0,0,3062.898,440
2019,4,7,20,0,0,0,2081.971,441
2019,4,7,21,0,0,0,2353.224,428
2019,4,7,22,0,0,0,2416.422,418
2019,4,7,23,0,0,0,2264.412,411
2019,4,8,0,0,0,0,1056.699,392
2019,4,8,1,0,0,0,1116.658,383
2019,4,8,2,0,0,0,1694.194,374
2019,4,8,3,0,0,0,1574.387,371
2019,4,8,4,0,0,0,2340.608,388
2019,4,8,5,343.1,20.8,47.3,2471.934,423
2019,4,8,6,613.2,45.4,178,815.117,444
2019,4,8,7,728.7,66,320.2,746.875,463
2019,4,8,8,802.3,78.6,451.8,1206.242,467
2019,4,8,9,813.2,93.4,546.4,1532.716,464
2019,4,8,10,110.9,288.2,357,1326.794,460
2019,4,8,11,349.1,266.4,490.6,793.832,448
2019,4,8,12,815.9,106.6,623.7,942.54,441
2019,4,8,13,739.4,119,551.7,440.521,436
2019,4,8,14,804.8,80.6,488.8,505.484,421
2019,4,8,15,586.8,115.3,350.4,400.397,419
2019,4,8,16,522,79.1,222.1,1475.127,425
2019,4,8,17,380.2,42.5,94.6,1349.39,436
2019,4,8,18,21.3,1.8,1.9,1417.332,449
2019,4,8,19,0,0,0,1640.823,458
2019,4,8,20,0,0,0,1712.717,451
2019,4,8,21,0,0,0,1000.5,442
2019,4,8,22,0,0,0,2546.237,427
2019,4,8,23,0,0,0,1386.395,400
2019,4,9,0,0,0,0,771.681,347
2019,4,9,1,0,0,0,1756.992,356
2019,4,9,2,0,0,0,1253.988,362
2019,4,9,3,0,0,0,1190.388,364
2019,4,9,4,0,0,0,1302.723,364
2019,4,9,5,374,23.2,54.4,2001.863,426
2019,4,9,6,690.4,38.2,191.6,1091.909,461
2019,4,9,7,802,52.9,337.3,904.668,490
2019,4,9,8,860.8,65.4,470.7,1559.263,520
2019,4,9,9,892,75.2,577,1385.1,491
2019,4,9,10,909.7,81.4,648.5,762.741,476
2019,4,9,11,914.7,84.9,678.9,550.566,463
2019,4,9,12,910,84,665.1,398.942,450
2019,4,9,13,892.9,80.5,609,336.406,441
2019,4,9,14,860.5,73.7,514.7,733.932,427
2019,4,9,15,814.7,61.8,392.4,829.363,424
2019,4,9,16,725.3,47.7,250.2,1512.285,433
2019,4,9,17,533.4,31.7,107.4,1643.892,439
2019,4,9,18,45.2,3.1,3.5,1605.558,454
2019,4,9,19,0,0,0,1743.324,470
2019,4,9,20,0,0,0,1318.439,464
2019,4,9,21,0,0,0,945.363,445
2019,4,9,22,0,0,0,925.719,439
2019,4,9,23,0,0,0,836.048,418
2019,4,10,0,0,0,0,1248.944,390
2019,4,10,1,0,0,0,1266.713,387
2019,4,10,2,0,0,0,1178.961,380
2019,4,10,3,0,0,0,1329.044,372
2019,4,10,4,0,0,0,801.925,415
2019,4,10,5,247.3,27.9,49.9,714.724,440
2019,4,10,6,96.2,93.2,115.1,702.1,462
2019,4,10,7,334,136.2,256.6,1241.675,508
2019,4,10,8,503.7,153.3,392.4,1509.38,582
2019,4,10,9,159.9,265.4,355.4,1921.684,514
2019,4,10,10,8.4,201.4,206.9,1548.857,480
2019,4,10,11,31.4,258.6,279,1644.468,463
2019,4,10,12,102.7,299.1,364.5,918.611,457
2019,4,10,13,8.7,191.8,197.1,772.455,453
2019,4,10,14,19,186.5,196.5,970.135,441
2019,4,10,15,1,107.7,108.1,1023.652,442
2019,4,10,16,0.2,68,68,815.621,452
2019,4,10,17,69.1,57,67.2,1065.085,458
2019,4,10,18,0,2.5,2.5,1087.826,469
2019,4,10,19,0,0,0,1125.71,491
2019,4,10,20,0,0,0,939.311,477
2019,4,10,21,0,0,0,400.385,461
2019,4,10,22,0,0,0,267.704,454
2019,4,10,23,0,0,0,439.326,437
2019,4,11,0,0,0,0,844.45,443
2019,4,11,1,0,0,0,830.592,437
2019,4,11,2,0,0,0,652.132,437
2019,4,11,3,0,0,0,1055.824,437
2019,4,11,4,0,0,0,831.915,441
2019,4,11,5,277.9,33.3,59.6,310.275,458
2019,4,11,6,540.6,66.2,192.6,262.423,500
2019,4,11,7,667.5,89.8,334.2,162.111,588
2019,4,11,8,734.3,110.5,464.4,202.362,633
2019,4,11,9,780.7,124,571.4,0,552
2019,4,11,10,814.4,127.6,643.6,0,519
2019,4,11,11,830.9,126.2,674,0,495
2019,4,11,12,838.2,120,663.2,9.245,521
2019,4,11,13,829.5,110.4,609,507.617,507
2019,4,11,14,743.9,110.1,498.2,185.827,479
2019,4,11,15,671.5,106.5,385.1,256.388,472
2019,4,11,16,469.6,90.8,226.1,467.789,480
2019,4,11,17,281.1,52.5,95,309.372,482
2019,4,11,18,15,6.1,6.4,351.486,497
2019,4,11,19,0,0,0,1163.813,563
2019,4,11,20,0,0,0,1835.766,553
2019,4,11,21,0,0,0,2088.781,500
2019,4,11,22,0,0,0,1798.369,492
2019,4,11,23,0,0,0,2614.849,470
2019,4,12,0,0,0,0,1454.064,459
2019,4,12,1,0,0,0,1571.791,456
2019,4,12,2,0,0,0,1225.289,455
2019,4,12,3,0,0,0,1119.832,456
2019,4,12,4,0,0,0,832.035,461
2019,4,12,5,251.4,37.2,62.6,427.791,479
2019,4,12,6,507.4,73.4,195,143.632,496
2019,4,12,7,633.2,100.5,335.9,8.04,616
2019,4,12,8,704.3,121.9,465,19.184,627
2019,4,12,9,675.7,159.4,549.8,250.718,538
2019,4,12,10,568.4,213.6,574.8,480.639,511
2019,4,12,11,329.5,296.1,514.2,301.3,490
2019,4,12,12,1.1,182.4,183.1,367.613,480
2019,4,12,13,173.7,288.9,394.1,1400.858,472
2019,4,12,14,9.3,167,171.5,2397.282,461
2019,4,12,15,556.8,133.5,367.5,1741.8,455
2019,4,12,16,192.8,126.8,182.3,676.965,455
2019,4,12,17,85.4,64.8,78.1,155.72,459
2019,4,12,18,0.9,6.2,6.2,569.71,477
2019,4,12,19,0,0,0,155.506,489
2019,4,12,20,0,0,0,204.281,491
2019,4,12,21,0,0,0,773.95,473
2019,4,12,22,0,0,0,306.066,467
2019,4,12,23,0,0,0,163.01,457
2019,4,13,0,0,0,0,698.233,469
2019,4,13,1,0,0,0,1537.926,460
2019,4,13,2,0,0,0,778.004,455
2019,4,13,3,0,0,0,1898.722,451
2019,4,13,4,0,0,0,2021.714,454
2019,4,13,5,269.2,40.6,69.3,1031.712,453
2019,4,13,6,511.4,78.7,204.1,1270.149,460
2019,4,13,7,640.7,105.3,347,662.921,471
2019,4,13,8,711,125.3,475.6,785.168,483
2019,4,13,9,761.1,136.4,580.4,829.193,481
2019,4,13,10,785.8,143.7,649.3,1107.445,468
2019,4,13,11,788,150.2,677.2,1304.155,461
2019,4,13,12,786.7,146.7,663.9,1251.481,459
2019,4,13,13,764,141.9,608.1,1181.392,455
2019,4,13,14,733.8,127.3,516.7,907.261,452
2019,4,13,15,745.4,86.7,402.7,1082.475,450
2019,4,13,16,673.2,63.9,264.2,954.846,451
2019,4,13,17,507.3,40.3,121.7,1441.138,455
2019,4,13,18,64.3,9.2,10.9,1403.8,462
2019,4,13,19,0,0,0,1697.54,471
2019,4,13,20,0,0,0,2869.691,474
2019,4,13,21,0,0,0,2567.396,462
2019,4,13,22,0,0,0,1570.081,450
2019,4,13,23,0,0,0,2202.843,434
2019,4,14,0,0,0,0,1578.455,421
2019,4,14,1,0,0,0,1695.553,398
2019,4,14,2,0,0,0,1138.253,398
2019,4,14,3,0,0,0,879.359,398
2019,4,14,4,0,0,0,1269.153,410
2019,4,14,5,361.7,35.4,76,2049.099,413
2019,4,14,6,608.9,61.5,214.3,3793.91,400
2019,4,14,7,726.3,80.7,358.6,2927.039,433
2019,4,14,8,792.7,95.4,490.1,2160.729,452
2019,4,14,9,833.3,105.4,595.8,2574.445,457
2019,4,14,10,852.9,111.4,664.4,1739.195,455
2019,4,14,11,849.8,116.1,688.2,1514.657,451
2019,4,14,12,858.8,109.8,678.2,1334.628,448
2019,4,14,13,834,106.2,618.8,1114.925,446
2019,4,14,14,802.3,96.5,525.7,991.256,444
2019,4,14,15,658.9,116.2,398.4,898.028,443
2019,4,14,16,564.1,89,259.3,971.357,439
2019,4,14,17,391,55.8,120.3,922.651,443
2019,4,14,18,46.8,11.4,12.8,748.146,453
2019,4,14,19,0,0,0,791.696,468
2019,4,14,20,0,0,0,2058.348,477
2019,4,14,21,0,0,0,2436.159,465
2019,4,14,22,0,0,0,1650.535,459
2019,4,14,23,0,0,0,1350.043,442
2019,4,15,0,0,0,0,384.797,439
2019,4,15,1,0,0,0,179.529,439
2019,4,15,2,0,0,0,60.706,439
2019,4,15,3,0,0,0,754.496,442
2019,4,15,4,0,0,0,1435.44,454
2019,4,15,5,435.1,31.5,82.8,2028.434,472
2019,4,15,6,664.4,52.1,222.6,1223.704,499
2019,4,15,7,768.2,69.7,367.9,657.672,615
2019,4,15,8,825.3,84.3,499.5,743.795,573
2019,4,15,9,854.3,96.1,603.2,884.827,495
2019,4,15,10,870.2,103.7,672,1394.431,480
2019,4,15,11,870.6,109.2,699.6,1194.71,469
2019,4,15,12,860.3,111,684.3,1105.003,465
2019,4,15,13,838.8,108.2,627.5,712.454,464
2019,4,15,14,805.3,99.8,534.2,727.889,459
2019,4,15,15,777.9,79.1,415.7,398.342,456
2019,4,15,16,725.7,54,276.4,644.128,459
2019,4,15,17,609.9,31,134.4,898.455,465
2019,4,15,18,189.3,10.4,16.9,451.168,480
2019,4,15,19,0,0,0,16.765,491
2019,4,15,20,0,0,0,425.42,492
2019,4,15,21,0,0,0,2285.604,478
2019,4,15,22,0,0,0,2416.502,460
2019,4,15,23,0,0,0,1798.514,449
2019,4,16,0,0,0,0,1683.989,451
2019,4,16,1,0,0,0,520.842,450
2019,4,16,2,0,0,0,1337.761,450
2019,4,16,3,0,0,0,2279.273,451
2019,4,16,4,0,0,0,2274.16,455
2019,4,16,5,0,23.9,23.9,1758.524,462
2019,4,16,6,248,109.9,174,1896.628,483
2019,4,16,7,0,97.9,97.9,2232.917,531
2019,4,16,8,0,134.1,134.1,2009.238,538
2019,4,16,9,14.2,210.6,219.2,1119.094,487
2019,4,16,10,33.3,266.8,289.4,1701.927,467
2019,4,16,11,0.8,189,189.5,2167.478,464
2019,4,16,12,23.1,231.9,246.7,2237.892,462
2019,4,16,13,32.7,257.4,278.1,967.95,462
2019,4,16,14,59.1,228.5,259.8,1319.754,458
2019,4,16,15,0,115.5,115.5,1886.967,456
2019,4,16,16,519.2,96.5,258.4,1864.305,456
2019,4,16,17,413.9,57.6,129.7,203.418,465
2019,4,16,18,65,15,17.5,1185.569,482
2019,4,16,19,0,0,0,636.016,489
2019,4,16,20,0,0,0,1190.578,494
2019,4,16,21,0,0,0,1037.53,485
2019,4,16,22,0,0,0,846.438,462
2019,4,16,23,0,0,0,824.742,438
2019,4,17,0,0,0,0,1221.954,440
2019,4,17,1,0,0,0,1074.267,436
2019,4,17,2,0,0,0,598.509,432
2019,4,17,3,0,0,0,286.913,438
2019,4,17,4,0,0,0,217.312,442
2019,4,17,5,261.6,51.7,85.5,193.286,454
2019,4,17,6,470.4,94.4,220.4,135.347,478
2019,4,17,7,569.2,129.2,356.2,94.784,488
2019,4,17,8,616.1,158,474.3,1.822,496
2019,4,17,9,629.4,185,564.7,0,487
2019,4,17,10,684.6,189.4,643.2,9.809,480
2019,4,17,11,700.8,192,673.5,100.054,466
2019,4,17,12,601.9,218.5,624.6,42.554,459
2019,4,17,13,546.9,217.8,558.5,113.863,453
2019,4,17,14,0,145,144.9,242.279,449
2019,4,17,15,0,114.9,114.8,326.451,449
2019,4,17,16,612.9,78.3,271.4,570.024,449
2019,4,17,17,444.8,52.9,132.3,752.912,452
2019,4,17,18,93.5,15.9,20,700.012,464
2019,4,17,19,0,0,0,1381.847,472
2019,4,17,20,0,0,0,1287.401,478
2019,4,17,21,0,0,0,1313.815,463
2019,4,17,22,0,0,0,1737.404,449
2019,4,17,23,0,0,0,3000.534,437
2019,4,18,0,0,0,0,1579.912,446
2019,4,18,1,0,0,0,548.231,444
2019,4,18,2,0,0,0,52.743,444
2019,4,18,3,0,0,0,207.584,446
2019,4,18,4,14.6,2,2.1,454.774,448
2019,4,18,5,374.8,43.6,94.1,434.577,459
2019,4,18,6,590.9,71.4,232.7,317.004,467
2019,4,18,7,705.7,91.8,377,49.832,478
2019,4,18,8,777.5,106.2,509.3,42.545,483
2019,4,18,9,824.3,115.1,616.5,221.732,476
2019,4,18,10,850.5,121.4,688.9,363.328,465
2019,4,18,11,856.9,125,717.6,428.976,455
2019,4,18,12,840.4,128.1,699.3,613.215,449
2019,4,18,13,814.3,125.7,640.3,128.271,442
2019,4,18,14,780.3,117.2,548,43.985,440
2019,4,18,15,784,80.7,430,374.064,439
2019,4,18,16,705.9,63.3,288.9,425.984,439
2019,4,18,17,557.2,42.8,144.8,288.591,445
2019,4,18,18,168.5,16.6,24.6,287.973,459
2019,4,18,19,0,0,0,647.753,467
2019,4,18,20,0,0,0,959.266,469
2019,4,18,21,0,0,0,830.66,461
2019,4,18,22,0,0,0,518.83,451
2019,4,18,23,0,0,0,157.381,432
2019,4,19,0,0,0,0,875.146,407
2019,4,19,1,0,0,0,539.998,399
2019,4,19,2,0,0,0,327.302,398
2019,4,19,3,0,0,0,94.422,399
2019,4,19,4,31.8,3.4,3.8,0,388
2019,4,19,5,495.7,34.7,104.3,0,427
2019,4,19,6,697.7,53.9,248.2,0,437
2019,4,19,7,790.5,71.1,394.6,0,447
2019,4,19,8,842.7,85.2,526.2,0,459
2019,4,19,9,879.9,93.6,632.9,0,458
2019,4,19,10,896.4,99.9,702.1,36.756,450
2019,4,19,11,899.7,103.2,729.4,222.668,448
2019,4,19,12,895.3,102.7,714.9,437.545,443
2019,4,19,13,876.8,99.3,657.1,530.703,439
2019,4,19,14,847.9,91.3,563,371.605,434
2019,4,19,15,767.5,89.8,435,193.794,430
2019,4,19,16,689.5,69.9,293.2,97.437,438
2019,4,19,17,538.2,47.5,148.4,5.54,443
2019,4,19,18,167.4,18.5,27.1,64.169,450
2019,4,19,19,0,0,0,482.321,458
2019,4,19,20,0,0,0,867.016,453
2019,4,19,21,0,0,0,683.339,462
2019,4,19,22,0,0,0,103.678,460
2019,4,19,23,0,0,0,0,436
2019,4,20,0,0,0,0,0,445
2019,4,20,1,0,0,0,0,429
2019,4,20,2,0,0,0,0,424
2019,4,20,3,0,0,0,0,427
2019,4,20,4,16.2,5.3,5.5,0,432
2019,4,20,5,382.1,47.4,103,0,421
2019,4,20,6,569,79,240.4,0,424
2019,4,20,7,666.3,104.9,380.9,0,434
2019,4,20,8,731,123.9,510,0,447
2019,4,20,9,771.4,136.3,612.6,0,451
2019,4,20,10,792.1,144.8,680.5,25.301,449
2019,4,20,11,801.4,147.6,708.9,129.89,440
2019,4,20,12,798.8,145.5,695.1,75.487,435
2019,4,20,13,784.9,138.6,641.2,213.075,430
2019,4,20,14,750.6,127.4,548,687.122,427
2019,4,20,15,745.4,96.2,434.5,767.479,421
2019,4,20,16,666.2,76,294.5,825.363,424
2019,4,20,17,527.8,50.1,151.3,628.148,431
2019,4,20,18,184.1,19.9,30.3,104.324,454
2019,4,20,19,0,0,0,531.127,458
2019,4,20,20,0,0,0,687.017,456
2019,4,20,21,0,0,0,236.049,453
2019,4,20,22,0,0,0,47.74,440
2019,4,20,23,0,0,0,145.301,430
2019,4,21,0,0,0,0,290.353,397
2019,4,21,1,0,0,0,346.991,365
2019,4,21,2,0,0,0,118.113,336
2019,4,21,3,0,0,0,12.995,336
2019,4,21,4,15.8,7.3,7.6,39.327,357
2019,4,21,5,332.6,56.2,106.5,134.23,355
2019,4,21,6,514.7,94.6,243.3,121.42,366
2019,4,21,7,617.4,125.2,384.1,29.393,367
2019,4,21,8,682.1,148.4,512.1,0,423
2019,4,21,9,725.4,165.2,616.5,0,439
2019,4,21,10,743.2,178.5,684.4,116.839,434
2019,4,21,11,747.4,184.8,711.4,89.942,432
2019,4,21,12,741.1,183.1,696.1,311.826,427
2019,4,21,13,721.7,175,640,391.185,416
2019,4,21,14,689.3,158.2,547.4,343.526,392
2019,4,21,15,723.4,105.7,437,236.823,347
2019,4,21,16,642.5,83.7,297.2,202.124,367
2019,4,21,17,496.9,56.5,154,92.433,415
2019,4,21,18,175.5,22.5,33.1,65.407,439
2019,4,21,19,0,0,0,24.39,454
2019,4,21,20,0,0,0,127.738,456
2019,4,21,21,0,0,0,179.961,452
2019,4,21,22,0,0,0,0.004,434
2019,4,21,23,0,0,0,0,412
2019,4,22,0,0,0,0,2.649,367
2019,4,22,1,0,0,0,157.122,315
2019,4,22,2,0,0,0,369.681,315
2019,4,22,3,0,0,0,794.809,315
2019,4,22,4,17.2,9,9.4,952.826,315
2019,4,22,5,314.5,58.3,107.5,1426.059,329
2019,4,22,6,503.6,94.6,242.8,1090.603,386
2019,4,22,7,615,121.8,382.7,1244.642,412
2019,4,22,8,686.6,141.1,510.4,1619.574,428
2019,4,22,9,734.9,153.1,613.7,1141.286,431
2019,4,22,10,764.4,159.3,683,464.462,434
2019,4,22,11,775,162,711.3,626.048,431
2019,4,22,12,772.1,161,698.5,1565.299,424
2019,4,22,13,763.1,152.9,647.8,1417.582,419
2019,4,22,14,732.9,139.5,556.2,1303.219,408
2019,4,22,15,695,114.8,436,134.697,410
2019,4,22,16,592.7,94.6,293.9,5.532,416
2019,4,22,17,440.9,64.1,152.4,38.994,427
2019,4,22,18,146.8,24.7,34.2,22.696,434
2019,4,22,19,0,0,0,884.951,434
2019,4,22,20,0,0,0,3293.855,415
2019,4,22,21,0,0,0,3591.694,367
2019,4,22,22,0,0,0,3309.418,209
2019,4,22,23,0,0,0,2483.586,117
2019,4,23,0,0,0,0,2704.682,42
2019,4,23,1,0,0,0,2889.766,278
2019,4,23,2,0,0,0,2990.336,253
2019,4,23,3,0,0,0,3197.53,270
2019,4,23,4,20.7,11,11.6,3215.189,315
2019,4,23,5,276.1,65.2,109.9,3904.343,397
2019,4,23,6,478.1,104.3,247.2,3628.417,434
2019,4,23,7,629.5,125.4,395.6,2153.955,458
2019,4,23,8,734.2,133.1,531.4,2479.934,461
2019,4,23,9,798.5,133.5,637.5,4922.975,455
2019,4,23,10,843.5,129.7,711.2,5109.423,448
2019,4,23,11,871.3,123.1,744.2,5856.141,446
2019,4,23,12,876,117.7,731.1,5643.095,432
2019,4,23,13,862.3,112.5,675.1,5771.639,424
2019,4,23,14,831,104.6,580.4,5422.375,399
2019,4,23,15,713.9,114.9,447.7,5593.807,407
2019,4,23,16,624.7,92.9,305.7,5693.305,403
2019,4,23,17,423.7,70.4,157.1,5396.825,402
2019,4,23,18,108.7,28.6,36,4589.098,417
2019,4,23,19,0,0,0,4051.257,431
2019,4,23,20,0,0,0,4342.629,426
2019,4,23,21,0,0,0,5042.496,381
2019,4,23,22,0,0,0,5189.491,308
2019,4,23,23,0,0,0,4370.801,248
2019,4,24,0,0,0,0,4670.83,22
2019,4,24,1,0,0,0,4811.631,42
2019,4,24,2,0,0,0,4183.934,41
2019,4,24,3,0,0,0,4151.395,37
2019,4,24,4,0.9,9.5,9.5,4945.49,56
2019,4,24,5,233.2,70.8,109.7,4709.598,227
2019,4,24,6,356.9,123.4,231.9,4982.947,421
2019,4,24,7,434.2,169.2,357.6,4763.336,453
2019,4,24,8,0,141.5,141.5,5155.98,460
2019,4,24,9,637.1,198.1,603.7,5219.774,440
2019,4,24,10,13.5,207.6,215.7,5281.827,430
2019,4,24,11,11.8,242.2,251.1,5661.3,418
2019,4,24,12,0.2,191.8,191.9,5764.841,405
2019,4,24,13,178,316.5,436.6,5853.291,388
2019,4,24,14,178.5,280.6,382,5121.063,346
2019,4,24,15,42.8,200.9,220.8,5075.792,369
2019,4,24,16,6.6,108.9,111.2,4581.344,385
2019,4,24,17,7,66.9,68.3,4129.892,429
2019,4,24,18,10.6,24.9,25.6,2586.242,444
2019,4,24,19,0,0,0,1762.129,447
2019,4,24,20,0,0,0,1944.562,444
2019,4,24,21,0,0,0,2565.405,434
2019,4,24,22,0,0,0,2561.893,400
2019,4,24,23,0,0,0,3025.759,325
2019,4,25,0,0,0,0,3355.516,288
2019,4,25,1,0,0,0,2994.172,274
2019,4,25,2,0,0,0,2956.44,285
2019,4,25,3,0,0,0,2298.607,300
2019,4,25,4,25.2,14.1,15.1,3065.711,328
2019,4,25,5,260.4,67.4,112.2,3171.091,407
2019,4,25,6,430.7,109.5,242.6,2598.676,451
2019,4,25,7,530.6,144.1,376.9,2134.44,513
2019,4,25,8,579.4,176.5,496.1,2396.709,495
2019,4,25,9,610,202.9,593.3,2819.122,466
2019,4,25,10,156.6,345.4,453.5,3081.642,444
2019,4,25,11,55.1,327.1,366.9,2242.252,432
2019,4,25,12,91,344.1,408.6,2032.749,428
2019,4,25,13,78,313.5,365,1057.416,427
2019,4,25,14,40,244,266.9,1054.856,422
2019,4,25,15,466.4,183.7,405.6,255.56,421
2019,4,25,16,304.6,150,255,92.329,422
2019,4,25,17,319.1,83.1,151.1,5.717,432
2019,4,25,18,126.7,30.8,40.6,0,451
2019,4,25,19,0,0,0,0,454
2019,4,25,20,0,0,0,104.824,449
2019,4,25,21,0,0,0,647.918,448
2019,4,25,22,0,0,0,39.417,432
2019,4,25,23,0,0,0,283.828,410
2019,4,26,0,0,0,0,445.049,384
2019,4,26,1,0,0,0,665.123,372
2019,4,26,2,0,0,0,531.611,357
2019,4,26,3,0,0,0,1009.118,371
2019,4,26,4,20.4,15.7,16.6,1014.797,386
2019,4,26,5,210.9,71,108.2,1011.778,426
2019,4,26,6,379.2,116.5,235.6,1113.271,464
2019,4,26,7,613.6,126.1,398.1,1090.358,470
2019,4,26,8,85.3,258,305,399.591,474
2019,4,26,9,173.2,310.8,421.9,1000.468,474
2019,4,26,10,669.1,195.8,664.8,1113.779,471
2019,4,26,11,680.2,200.2,693.4,775.112,468
2019,4,26,12,617.7,218.7,658.9,360.553,463
2019,4,26,13,714.2,169.8,644,143.052,453
2019,4,26,14,555.5,191,515.2,287.853,439
2019,4,26,15,44,198.6,219.4,469.567,442
2019,4,26,16,22.1,122.4,129.6,722.144,448
2019,4,26,17,0,46.2,46.2,76.886,459
2019,4,26,18,0,12.8,12.8,386.761,460
2019,4,26,19,0,0,0,22.406,463
2019,4,26,20,0,0,0,742.678,458
2019,4,26,21,0,0,0,693.883,457
2019,4,26,22,0,0,0,182.56,437
2019,4,26,23,0,0,0,23.015,394
2019,4,27,0,0,0,0,385.564,330
2019,4,27,1,0,0,0,134.79,311
2019,4,27,2,0,0,0,151.832,300
2019,4,27,3,0,0,0,478.514,289
2019,4,27,4,0,7.2,7.2,102.78,283
2019,4,27,5,0,45.3,45.3,19.676,276
2019,4,27,6,0,69.5,69.5,0,286
2019,4,27,7,0,106.3,106.3,0,338
2019,4,27,8,0,141,140.9,97.869,394
2019,4,27,9,0.6,178.7,179,1056.113,402
2019,4,27,10,18.3,267.3,280.1,1336.044,402
2019,4,27,11,13.4,260.8,270.6,1560.98,397
2019,4,27,12,3.5,214.4,216.9,1511.056,359
2019,4,27,13,8.4,220.9,226.5,1507.214,334
2019,4,27,14,0.5,161.6,161.9,1238.566,327
2019,4,27,15,0.8,133.7,134.1,689.477,328
2019,4,27,16,0,90.6,90.6,279.772,339
2019,4,27,17,0,48.2,48.2,201.354,359
2019,4,27,18,0,20.7,20.7,140.56,402
2019,4,27,19,0,0,0,236.36,412
2019,4,27,20,0,0,0,237.263,408
2019,4,27,21,0,0,0,475.204,388
2019,4,27,22,0,0,0,165.328,347
2019,4,27,23,0,0,0,205.624,326
2019,4,28,0,0,0,0,278.926,47
2019,4,28,1,0,0,0,555.497,45
2019,4,28,2,0,0,0,1107.074,33
2019,4,28,3,0,0,0,1223.188,32
2019,4,28,4,0,7.9,7.9,1734.724,31
2019,4,28,5,0,43.1,43.1,523.463,33
2019,4,28,6,0.3,88.6,88.7,1394.015,73
2019,4,28,7,2.5,133.3,134.4,419.78,248
2019,4,28,8,4.7,175.7,178.4,91.349,340
2019,4,28,9,8.9,220,225.8,0.629,365
2019,4,28,10,6.8,229.5,234.3,2072.988,365
2019,4,28,11,22.3,289.8,306,960.612,377
2019,4,28,12,22.9,286.1,302.5,206.108,346
2019,4,28,13,45.2,302.5,332.7,0,333
2019,4,28,14,3.3,176.5,178.5,41.711,322
2019,4,28,15,4.3,147.7,149.8,2.959,315
2019,4,28,16,5.6,112.1,114.2,0,336
2019,4,28,17,1.2,63.6,63.9,0,376
2019,4,28,18,0,11.9,11.9,30.723,425
2019,4,28,19,0,0,0,51.247,430
2019,4,28,20,0,0,0,0,436
2019,4,28,21,0,0,0,149.434,434
2019,4,28,22,0,0,0,951.427,360
2019,4,28,23,0,0,0,1890.15,317
2019,4,29,0,0,0,0,1216.611,371
2019,4,29,1,0,0,0,490.972,201
2019,4,29,2,0,0,0,698.052,199
2019,4,29,3,0,0,0,1295.885,191
2019,4,29,4,59,23.9,27.3,1083.116,354
